product_type,text
자세밴드,"컴퓨터 앞에서 일하는 시간이 길다 보니 저도 모르게 어깨가 굽고 등까지 굽는 좋지 않은 자세가 습관이 되었습니다. 이 때문에 항상 어깨와 목이 뻐근했고, 자세가 점점 나빠지는 것 같아 고민이 많았죠. 병원에 갈 시간은 없고, 집에서 간단하게 자세를 교정할 수 있는 제품을 찾다가 정직한닥터 약국입점 바른 자세 교정 밴드 (2XL)를 구매했습니다. '약국 입점'이라는 문구가 신뢰를 주었고, 넉넉한 사이즈가 있어 바로 구매를 결정했습니다. 직접 사용해보니 기대 이상으로 만족스러워서 자세한 후기를 남깁니다. 구매 계기와 제품의 신뢰성 바쁜 일상 속에서 제 몸을 챙기는 것은 늘 뒷전이었습니다. 자세가 나빠지면서 어깨 통증까지 느껴져서 더 이상 방치할 수 없다고 생각했죠. '정직한닥터'라는 브랜드 이름과 '약국 입점'이라는 문구가 믿음을 주었고, 남녀공용 제품이라 체형에 관계없이 사용할 수 있을 것 같아 좋았습니다. 뛰어난 착용감과 즉각적인 효과 이 밴드의 가장 큰 장점은 바로 뛰어난 착용감과 즉각적인 효과입니다. 처음 착용했을 때 어깨를 뒤로 부드럽게 당겨주어 자연스럽게 허리가 펴지고 어깨가 곧게 펴지는 것을 느낄 수 있었습니다. 억지로 힘을 주는 느낌이 아니라 편안하게 자세를 잡아주는 느낌이라 좋았습니다. 통기성 좋은 재질로 만들어져서 장시간 착용해도 답답하거나 땀이 차지 않았습니다. 2XL 사이즈를 선택했는데, 제 체형에 딱 맞아서 안정적으로 자세를 잡아주었습니다. 밴드의 길이 조절도 가능해서 내 몸에 맞게 조절할 수 있는 점도 좋았습니다. 옷 안에 입어도 크게 티가 나지 않아 일상생활에서 부담 없이 착용할 수 있습니다. 꾸준한 사용으로 얻는 변화 며칠 꾸준히 사용하다 보니 밴드를 착용하지 않은 상태에서도 어깨를 펴고 바른 자세를 유지하려는 습관이 생겼습니다. 어깨와 목의 뻐근함도 많이 줄어들었고, 전체적인 자세가 교정되는 느낌입니다. 저처럼 굽은 어깨나 자세 때문에 고민이신 분들, 혹은 앉아있는 시간이 길어 자세 교정이 필요한 분들에게 이 밴드를 추천합니다."
선크림,바다를선크림이라는 문구가 마음에들어 구매한 선크림^^ 중탕방식으로 진액을 추출하는것도 신기함~ 저는 진짜 민감피부기도하고 안좋은 선크림바르면 눈이 시리거든요 근데 이거발랐는데 진짜 시림없다는;; 진짜 데일리로 쓰기좋은 썬크림인거같아여~ 선크림은 이제 이거로 정착해야할듯해여~
자세밴드,지난번에 거울 통해서 본 제 자세 보고 충격먹고나서 주문한 이후로 꾸준히 사용하고있던 제품인데 자세 교정에 효과 많이 보고 아빠도 사용하시면 좋을 것 같아서 투엑스라지 제품으로 한 번 주문해 봤어요 이게 진짜 가망 메는것처럼 딱 착용하면 처음에는 불편한데 꾸준히 착용하니까 올바른 자세대로 사용하는 근육이 잡히면서 이제 착용 안하고 있을 때도 자세가 바르게 되더라고요 그래서 장시간 운전하시는 아빠 착용하시면 좋을 것 같아 주문해 드렸는데 착용방법도 간단해서 아빠가 사용하시기에도 문제 없을 것 같아요 생각한 것보다 효과 좋은 제품이라 만족합니다 굿~~
선크림,"하루종일 눈물 흘리고 다니고 눈도 못 뜰정도로 너무 눈이 시려요 이거는 얼굴 빼고 몸 바르는용으로만 써야할듯요.. 진짜 며칠 고생하고 힘들었어요.. 제가 왠만하면 리뷰 안쓰는데, 눈이 너무 시려서 저처럼 눈물 줄줄 흘리고 고생하실까봐 리뷰 합니다. 절대 얼굴에 쓰지마세요ㅠㅠㅠㅠㅠㅠ"
자세밴드,허리가 아플 때마다 사용중!! 완전 효자템!! 파스보다 요게 좀 더 유용한 것 같아요! 근데 여름엔 더워요ㅜ
자세밴드,스몰 사이즈 작지는않을까 걱정했는데 사이즈 부분에서 압박감있게 잘 맞아서 좋네요. 매일 잘 착용해보려합니다
자세밴드,남편과 저랑 어깨가 살짝 말린 어꺠라서 항상 자세를 교정하는 연습을 하곤하거든요 그런데 이것도 스스로하는것도 한계가 있다보니 아무래도 밴드에 효과를 얻으면 어떨까하는 마음으로 구매해봤어요~ 사이즈는 남녀공용이라서 일단 남편사이즈에 맞춰서 구매했는데 남편한테 딱맞고 좋네요! 자세도 잘 잡아주고 아프지않게 곧게 펴주는거같아요@ 그리고 송풍도 잘되게끔 천 마무리가 되어있어서 좋아요!
선크림,"요즘 같은 날씨에 자극없는 무향 선크림 찾고 있다면, 이 제품 추천해요. 화장 전에 발라도 밀림 없고, 무엇보다 자극이 없어서 피부 예민한 날에도 걱정 없이 쓸 수 있어요. 배송은 빠르게 왔고 포장도 깔끔하게 잘 도착했어요 처음엔 ‘어? 좀 작다?’ 싶었는데, 묽은 제형 덕분인지 양 조절만 잘 해서 쓰면 꽤 오래 쓸 것 같아요. 크기 대비 효율은 좋아요! 제형은 묽은 로션처럼 부드럽고, 백탁도 전혀 없어요 피부에 착 감기듯 스며들고 끈적임 없이 산뜻해요. 아침에 바르고 외출 준비해도 뭔가 쓱- 편하게 끝나는 느낌이랄까요? 이런 점은 좋았어요 :) - 피지오겔답게 자극이 전혀 없음 - 화장 전에 발라도 밀림 전혀 없음! - 무향이라 호불호 없이 누구나 편하게 쓸 수 있어요 - 가볍고 산뜻한 마무리감이 데일리용으로 딱이에요 이런 점은 아쉬웠어요 :( - 제형이 꽤 묽어서, 뚜껑 열자마자 너무 기울이면 흘러요 - 실제로 옷에 한 번 묻혀봤어요… 주의해야 해요! [정리하면] 자극 없는 데일리 선크림 찾는 분들께 강력 추천! 무향이라 유아부터 어른까지 온 가족이 함께 써도 부담 없어요. 특히 ‘선크림 바르면 답답하다’는 느낌 싫은 분들, 이거 한번 써보세요."
자세밴드,사이즈 선택이 가능해서 좋구만여 S로 샀떠니 저한테 딱 맞아여 밴드를 착용하고 나서 허리도 곧아지고 자세가 예뻐진 것 같아서 맘에 들어여 무엇보다도 겉옷 안에 편하게 착용할 수 있어서 좋습니다아
선크림,엄마가 백탁없는 선크림을 하나 사달라하셔서 이것저것 후기를 많이 찾아보다가 이게 좋아서 사드렸어요 눈시림도 없고 끈적임도 없고 백탁까지 없다니.... 이거 완전 럭키비키잖아요? ㅋㅋ 엄마가 써보시더니 부드럽게 잘 발린대요 로션 하나 더 바르는 것 같아서 편하고 좋으시다네요 거기게 spf가 50이나 되서 더 안심됩니다 추천드려요 ~~
자세밴드,요즘 자세교정에 관심이 생겨서 운동 시작했는데 같이 도움좀 받아보려고 자세교정밴드도 같이 주문했어요 제품은 배송도 빠르고 밴드가 탄탄하게 잡아줘서 뭔가 똑바르게 자세를 잡게돼요 불편하면 잘 착용 안할까봐 걱정 했는데 복대처럼 허리에 꽉 매준다음 가방 메는 것처럼 어깨에 걸고 밴드를 허리쪽에 당겨준다음 찍찍이로 붙여주면돼서 진짜 편하고 좋아여 밴드도 탄탄하고 아프지않아 좋습니다~
자세밴드,등이 굽은편이라서 집에서 사용해보려고 사본건데 이거 쓰니 확실리 어깨를 펴줘서 자세 잡기가 좋아요 틈날때마다 착용중인데 맘에 들어요
선크림,후기보고 엄청 촉촉할줄알았는데 기대보다 뻑뻑해요 제피부가얇은편이긴하나 트러블거의없는 편이구요 이니스프리안티에이징세럼 썬 쓰다써서그런가 생각보다 뻑뻑하고 톤업도 내피부가어두워서그런지 둥둥떠보임요 후기보면 자연스런톤업이라던데 저처럼 까만사람은 둥둥될듯요 감안하고 사용하심될듯요 일단 파데섞어서 색맞춰서 다시써보려합니다 그래도 다른썬에비해서는 괜찮은거같기도하고 모르겠슴돠
자세밴드,라운드숄더라서 너무 스트레스 받더라고요ㅠ 착용감도 괜찮고 조절도 가능해서 좋은거 같아요 가격도 좋아서 너무 좋은듯 합니다~! 굿굿
선크림,"쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 가면 갈수록 강해지는 햇볕! 이 햇볕에서 나오는 자외선을 막기 위한 다양한 선크림을 발라보았는데요? 백탁 현상이 어마무시하거나 땀을 흘렸을때 고대로 땀방울로 송골공골 맺히는 경우가 많더라구요. 그렇게 선크림 유목민으로 여기저기 돌아다니다가 좋은 기회로 사용해보게 된 피지오겔 데일리 모이스쳐 UV 패밀리 썬 로션 SPF50+ PA+++, 100ml, 1개 후기입니다. 먼저 간단한 스펙 설명을 해드리면! 용량은 100ml, SPF50+, PA지수도 +++로 한국에서의 자외선은 다 막기에 충분하구요? 이미 피부에 쓰는 화장품으로 유명한 피지오겔에서 만든 썬크림입니다! 이 제품은 '우리 가족 데일리 UV차단 수분 가득 썬 로션' 이라는 문구를 붙일만큼 남녀노소 사용하기에 부담없음을 어필하는 제품입니다! 그렇게 확실히 느낀게 그냥 일반적인 제품을 사용했을때 눈이 시린 경우, 끈적이는 경우 등 다양한 불편함이 존재했는데 이 제품은 그냥 로션 바르는 느낌으로 이질감없이 발리더라구요. 수분, 보습 및 수렴 성분도 함유되어 있어서 그런가보다 라는 생각이 들었어요! 그리고 자외선차단, 주름개선, 미백까지 3중 기능성 케어로 자외선 차단이라는 기능뿐만 아니라 주름과 미백까지! 아주 일석삼조구요? 남녀노소, 그리고 모든 피부에 사용하기에 좋은 피지오겔 패밀리 썬 로션 후기였습니다!"
선크림,피지오겔은 순해요. 온가족이 사용해도 좋은 참 잘만든 제품이죠. 전 참 쿠팡 클릭을 즐겨요. 사용하고 있는 제품 있는데 피지오겔이 떠서 구매했어요. 때찌. 그래서 아직 미사용중입니다. 믿고 구매해서 그래도 좋아요. 화장할 때 항상 선크림 사용중이라 금세 사용하게 될거에요
선크림,제품은 좋아요. 근데 가격이 자꾸 변동 되네요. 저는 매번 할인가에 구매하지 못했어요 ㅠㅠ
선크림,저는 썬크림 유목민이에요 좋다는거 비싼브랜드들도 다써봤구요 명품화장품들 선크림도 구매해서 한두번쓰고 지인줘버리고 그랬거든요? 근데 이 제품을 쓰곤 정착했어요 이번엔 남편이꺼 샀거든용 언제 티비를 보더니 자기도 자외선차단을 해야겠다며 사달라네요 남자분들이나 여자분들도 썬크림쓰면 눈따갑거나 약간 끈적하거나 이런제형들 겪어보셨잖아요? 이건 절대안그래요 정말로요 그래서 제가 이 제품을써요 그 좋다는 비싸다는거 다써봤지만요 그리고 제형도 크림이지만 묽어요! 대게 수분크림 제형같아서 끈적이지 않아 넘 좋구요 여러가지 좋은재료들로 만들어져 믿음이 갑니당 이거 바르고 쿠션이나 파데발라도 뜨지않구요 아 남편이도 얼굴에 뭐바르는거 대게 싫어하는데 이건 바르는 촉감도 좋데용!! 자외선차단도 잘되고 유지도 좋더라구용!!
자세밴드,사이즈가 다양해서 좋았어요 제가 좀 살집이 있는데 포엑스라지까지 있더라고요 ㅋㅋ 다른 제품은 사이즈도 라지만 있는데 이건 넉넉하게 있어서 좋았어요
자세밴드,소재도 좋고 사용법도 간편해서 좋아요 지지되는 힘도 강력하고 아주 맘에 드네요 구매하길 참 잘한거 같아요 :)
자세밴드,짱짱하니 아주 좋아요 등이 자꾸 굽어서 자세 바르게 잡아보려구 구매했는데 효과 만점입니다 재질도 좋고 마감처리도 깔끔하니 잘 만들어진 제품이에요
자세밴드,평소에 허리가 안 좋아서 구매했어요 일단 이 제품은 사이즈가 다양해서 좋은데요 체형에 맞게 사이즈 선택이 가능하고 2중 고탄성 밴드로 어깨를 바르게 잡아주고 삐뚤어진 골반을 지지해줘요~~ 양쪽 어깨와 가슴 복부 이렇게 강한 쪼임으로 움추렸던 상체 부분이 곧게 펴줍니다 또한 이 자세교정밴드는 장시간 착용하고 있어도 답답하거나 불편하지 않고 통기성 좋은 메쉬 소재로 땀이 차지 않아서 좋더라고요 자세교정밴드는 처음 착용시엔 하루에 두세시간씩 착용하다가 서서히 시간을 늘려주는 게 좋다고 하더라고요 그래서 티비보거나 컴퓨터 할 때 집안일 할 때 주로 착용하는데 확실히 이거 착용한 이후로 자세가 바르게 유지 되더라고요! 스트레칭 하거나 운동할 때 사용하기에도 좋구요~~ 전체적 내구성도 아주 훌륭하고 마감도 깔끔하고 튼튼하게 잘 만들어진 제품이라 오래 오래 잘 쓸 것 같아요~
선크림,톤업되는 썬크림 찾는데 민낯을 자연스럽게 커버해줄 썬크림이 필요했음. 건성피부라 바른후 건조함이 느껴지면 곤란한데.. 이자녹스썬크림 생각보다 괜찮음. 건조함을 완벽하게 잡아주진 않지만 기초꼼꼼히(크림까지)하고 발라주면 굿~ 원래쓰던건 에스쁘아제품인데 건조피부에 최강인 제품임 근데 톤업효과는 미미함 그래도 좋아서 꽤 오래썼는데 지겨워서 외도중 ㅋㅋ 이자녹스썬크림 최대 장점은 자연스러운 톤업임 내얼굴을 있는 그대로 최상의 상태로 만들어주는 느낌? 왜 그런날 있지 않음? 너 오늘 피부 좋아보인다~? 딱 그런상태가 됨. 적당히 톤업효과가 있어서 메이크업시 베이스역할도 해주어서 어느정도 얼굴톤을 일정하게 정리해주니 똑같이 메이크업해도 피부가 훨씬 깔끔하게 표현되고 지속력도 좋아지는걸 느낌 특히 남성분들..자신의 피부를 자연스럽게 좋아보이게 해줌 오버스런 느낌 전혀없음 남녀모두 만족할 제품임 그래서 남편도 애용함 이뻐졌음 ㅋㅋ
선크림,제가 귀찮아서 후기 잘 안오리고 진짜로 괜찮으면 귀찮아도 적거든요. 전 썬크림을 바르고나면 눈이 맵고 눈물이 질질흘러 화장도 망치고 이래저래 아쉬운대로 스틱형으로 바르고 다녔는데 후기에 끈적임도 없고 눈시림도 없다길래 속는셈치고 구매했는데요. 와~~~ 진짜 발림성도 좋구요. 눈시림 없고요~ 무엇보다 끈적임이 없어 요거 진짜 대박이다! 기존의 스틱형이 (제가쓰는거 눈시림없고 끈적임없는거) 겨울에는 피부에 문지르니 좀 자극적으로 (제 피부가 은근 예민한것같음) 느껴져서 어떡해야하나했는데 신세계~ 전에는 썬크림또는썬스틱 게으르게 발랐는데 (눈시림 끈적땜시 ) 이젠 부지런히 바를수 있을것같아요. 그만큼 저에게 이 썬크림은 신세계를 맛보여줬다는거죠. 끈적임없고 발림성좋고 눈시림없이 만들어주셔서 진심으로 감사합니다.
