text,label
제발 평론가 별점란좀 없애주길;; 평론가인지 까내림가인지 모르겟다 으휴,1
"개인적으로 노숙자가 잡히고 뉴스데스크에 경비아저씨가 인터뷰하는 모습을 보고 박장대소를 하며 웃었습니다. 인상적인 장면은 이성재가 개를 옥상에 던질때 같이 떨어진 쌍안경을 보고 뚱녀가 개보다 쌍안경을 향해 가는 모습을 보며, 저를 반성하게 만들었습니다",1
원래 사람은 타인의 불행을 먹고 사는법 그게 인간세상임,1
너무나 현실적이라 끔찍하다. 왜 핵이 떨어졌는지 무장한 놈들이 누군지 안밝혀졌다고 재미없다고 하는 애들은... 그냥 어벤져스같은거나 봐라. 감독 의도가 뭔지 모르겠나.. 물론 나도 어벤져스 좋아함,1
제발 그만...불편하고 파격적 시도는 그만 멈추고 이젠 좀 깊이있는 것을 원한다 일차원적이고 표면적인 이 감독의 영화는 더이상 볼 필요가 없다,0
장난하는 영화입니다 . 절대 보지마세요,0
지겨워서 보다만.. 티비프로그램 싱글맘의하루 밀착취재 이런거같아..,0
오랜만에 다시봤는데 역시 재밌었다미래에는 이런게 가능할까??라는의문이든다,1
액션/CG..? 이것들도 갖추었지만 영화 한편이 서사적 스토리. (강추),1
짜세들 존나부리네 밑에분들 조양은이 눈앞에잇음 오줌쌀양반들이,0
조폭코미디라는 태생적 한계와 안일한 개그에서 비롯되는 유치찬란함,0
정말 티비에서 해 주기에 찔끔찔끔 봤는데 cg가 개 같은 건 사실 억지 감동 주는 것도 사실 재난을 핑계 삼은 것도 사실 왜이리 평균 평점이 높지?,0
이건 뭔 병맛같은 영화냐...ㅡㅡ 개노잼,0
지구가 예술이다. 소중한 것이 소멸되고 있는 안타까움. 티슈한장 쓰는데도 마음이 걸린다.,1
무엇보다도 발연기가 영화집중하는데 큰 방해요소였다 -_-,0
너무 감동있게 잘봤습니다 :),1
제목이 좀 이상하긴해도 재미있어 -_- 제목은 3점 수준의 네이밍,1
언제 봐도 항상 좋고 질리지도 않고 너무 좋은 ㅠㅠ.. 정말 저런 곳에서 살고 싶다 어렸을 적 꿈이 하울이랑 결혼하는 거였는데..♥ 볼 때 마다 항상 빠지네 하울 너란 남자.,1
후..........................................................................................ㅅㅂ,0
영화의 영상은 그나마 볼만 하지만 내용의 연결면에선 기대에 미치지 못해요,0
평론가평점이 왜낮을지생각해라,0
영화적인 내용보다 인상적인 소소한 시대 모습,1
우리고향 내가 가본곳이 주무대로 나오고 감동 있었습니다. 태안 꽃게다리와 삼길포 마지막씬이 감동임,1
인디아나존스의 선배격 원작에 더 나은 유머와 유쾌함,1
영화는 패기나열정만으로는 아무것도 해결되지 않는다.창작자로써 감독의내공이 딸림.,0
별점 1개 x 0.000000000000000001개짜리 허접무비,0
처음에는 불쾌하지만 나중엔 유쾌하게 풀어낸 정말 잘만든 공들인 영화명작입니다!,1
인생 헛되이살지말고 가족들에게 잘해주고싶다.,1
세상에 대해 좀 더 넓은 시야를 갖게 해주는 영화,1
더빙 진리.. 코다 귀여워 죽겠다..ㅠㅜ***,1
아 진짜ㅋㅋ어처구니 없는 스토리덕에 많이 웃었네요. 사토코이치의 대 활약,1
인간의 욕정은 늙어서 죽어 없어질때까지 사라지지 않는구나.,0
.....고려장 장려 광고인가요?.....자연으로 돌아가라고 산에다가 노인 버리고 오는 스토리....를 만드신건 아닌건 알겠는데 아무리 봐도 인간과 자연의 관계는 어디서 찾아야 할치를 모르겠네요,0
진짜재밋엉요ㅠㅠ 얼떨결에재방을로1회부터보게되었는뎅.. 하루도안빼먹고보고잇어요ㅠㅠ정말짱이에용 이장우도멋잇공 김선아매력에푹빠져듭니다용^^♥,1
내용이 기억이 나지 않아 다시 봤지만 복수라는 단어 하나밖에 남지 않는다. 베베 꼬기만 하고 정작 '재미' 는 놓쳤다,0
1점 이상 주는놈들은 히틀러의 신앙생활을 미화한 영화도 빨놈들이다. 역겨운 선동영화,0
이진씨 화이팅막장이 아니라 좋네요,1
코미디? 하층민들의 애환을 그린 드라마? 복수극? 정체불명의 영화.,0
불가능이란 없는 것. 감동적이네요,1
이걸 영화라고 보고 앉은 내 인생이 한심하다.,0
"가족의 소중함 같은 건 좋은데, 그렇다고 남자에게 꿈과 인생의 희생을 강요하는 건 서글프다.",0
추락하는건 중요하지 않아 문제는 어떻게 착륙하느냐지,1
제시카 알바 나오는 영화는 대체로 재미 없다고 보면 됨~!,0
영화 넘 허접.한국정치보다 못한 5류영화. 원작소설 꼭 보시길..,0
감동은 있지만..가족들의 고통을 알고도 신념을 꺽지않는 저 할아버지 똥고집의영화,0
주연들의연기력 정말좋구요ㅠㅠ 진짜 눈물한바가지ㅜㅠ연공이랑 비슷하니 뻔한스토리지만 그뻔한매력!,1
"홍주가 일영이보다, 치도보다, 우곤이보다, 석현이보다, 아물며 엄마보다 더 똑똑하다.. 그래서 답답했다.",0
This movie is a xhit,0
"""""""""""""""중이 제 머리 못 깎는다""""""""는 설정이구만""""""",0
자신의 사상만을 늘어놓은채 재미는 배제한 고다르 좀 아쉽다,0
몽둥이보안관..실화라니ㅎㅎ 웃기고 잼있다,1
남자 배우 연기는 좋다 남상미 연기는 나쁜건 아니지만 너무 구혜선 연기 같아서 좀..긍정적으로 보는데 출판사 주인도 없는집 들어와서 사진찍고 주인공 괴로워하는데 쫓아다니고..그런데 아버지란사람 말한마디없구..억지스러움이 느껴짐,0
3류배우 이준 3류 시나리오 good!!!!,0
엄청 웃기고 마크 윌버그의 데뷔시절조연,1
재미도 있고 저도 비투스 할아버지 같은분이 있었으면 좋겠어요 ^^,1
영화가 끝나고 엔딩크레딧을 다보긴 처음이다.,1
블랙코미디로는 높은 점수를 주고 싶지만 음악영화로서는 개연성이 많이 아쉽네요,0
보다가 암걸리는 줄 알았다.,0
미국tv용 영화로 제작된걸 감안하더라도 허접하기 짝이 없군,0
ㅋㅋ 다운받아볼려고 했는데.. 짐 티비에서 하넹.ㅋㅋ,1
40대도 반할 만화영화 참고로 우리 아빠도 재밋게 봤음 호호,1
"표현의 자유는 인정하지만, 이걸 예술영화인 양 포장하는 건 인정할 수 없다",0
"삶,죽음,아버지..감당하기힘들고 아름답다.",1
90분동안 너무도 많은 영화들이 스쳐지나간다.,0
이 영화 더빙한 한국성우들이 아깝다 쿵푸팬더 랑 다를게 하나없다 물론 쿵푸팬더가 훨씬 대작이고 퀄리티나 스토리면에서 몇수위다,0
실화 소재의 딜레마를 그대로 답습,0
유치한거좋아해서10점정이건도10점 근데딸은어떻게됐다는거야,1
외로운 사람들 인연이 더욱 따뜻하게 다가왔던..!!,1
중간에 타잔이 된 제임스 본드...,0
왜 빵점을 줄수가 없는거죠??,0
마크다카스코스의 최고 작품.,1
맘마미아 기대하고 보지 마세요~ 그리스 유적이 배경임. 완전 낚임.,0
유쾌한 고발. 해학을 가진 다큐,1
진짜 오글거림ㄷ 포화속으로 보다가 김혜성 귀여워 보여서 이 영화 봤는데 진짜 이 영화 별로임ㄷ 내가 점수 후하게 주는데 이영화는 1점조차 아깝달까?,0
지효누나 저 팬이에요.^^누나가영화찍을때 이때!!!꿰뜷어보는자의능력써서대박날지알아보세요.^^,1
영화와 같이 나의 정신도 산으로 ...................,0
별 하나도 아깝다 이정도 예산이면 어떤 사람들은 더 좋은 영화도 만들던데...,0
"일제 강점기에 사할린으로 강제징용 된 한인의 수는 4만 3천명에 달하며, 이 가운데 상당수는 강제노역 등으로 사망하거나 일본의 패전 이후 사할린에서 생을 마감했다.이걸 만든애들은 지네나라가 우리조상을 얼마나 많이 학살했는지 알리없겠지?",0
원작보다 비밀스럽고 몽환스럽게 ..그러다 감독만의 비밀로....;,0
열씨미 찍었을 스텝들 덕분에 그나마 별하나를 줬네요,0
영화대로라면..미국 뉴욕 뒷골목 하나도 암무서움..쌈질 졸못해..맷집두방맞음감..,0
나는 좋았음공효진 짧은 머리도 잘어울리고,1
소재는 재밌지만 연출이 아쉽다,0
최고의 코미디영화!!ㅋㅋㅋ 웃다가 죽을뻔했다,0
전 그다지... 최근에 봤는데.. 별로더라구요.. 저는 그림자살인 추천합니다!,0
"생활의 발견 패러디 3류 포르노 수준 ㅡ.,ㅡ^",0
인생과 이 모든것에 대한 절대적인 답은 존재하지 않는 다는 것.. 유치해 보일 수도 있겠지만 이 영화는 심오함을 바탕으로 만들어졌다.,1
옳은 방법이라고 생각해온 것이 때로는 아닌거죠.,1
벤과 제니퍼 처럼 재능있는 사람들이 이런 영화에 나오다니,0
한국은 참 돈벌기 쉬워? 더빙 쓰레기같이해도 돈을 주니..아무리 10점짜리 애니를 만들어봐라..더빙 쓰레기같이하면 이 애니처럼 재밌어도 1점이니..,0
쉘위키스보다는 그래도 나은수준...,0
음악이 여운에 남는 느낌있는 영화,1
다크 나이트가 제시한 히어로물의 새로운 해답을 첩보물인 007이 이어받았다.,1
"설익은 성장 드라마.. 이런류의 영화는 일본영화중에 너무많아서 ;; , 왠만한 감성으로 들이대도 통속적으로 느껴진다.",0
이런. . . .ㅅ . . . ㅅ . .,0
차라리 파워레인저가 나을 뻔했지ㅋㅋ,0
왜 이렇게 지루해..스토리라인이 너무 밑밑한거 아니야..,0
남자주인공도 섹시하고..그베프도 핫하고..근데우리엄마보다나이가많네 ㅠ재밌게봤습니당,1
내가 좋아하는 av배우라 ㅋㅋ 10점!,1
10점 밖에 줄수 없는게 안타까움...,1
이해하기 어려웠던... 소설을봐논터라 이해함,1
오페라보다재미없다좀더현실감있게하려고한건알겠는데그냥러브포션등장하는게더재밌어,0
추잡의 추잡을 더하는 영화 1점도 아깝다,0
수호 백현 찬열 디오 카이 세훈 시우민 레이 첸 타오 EXO 모두다 사랑해! 다시 보고 또 봐도 재밋다♡,1
'다만 널 사랑하고 있어'의 감동에 먹칠을 한 쓰레기,0
진심 출연진만 대단할뿐...영화 자체는 쓰레기...내가 이걸 돈주고 다운받아서 봤다니...성룡과 견자단 이름에 속았다...,0
각자 견해의 차이는 있겠지만 난 이런 사랑은 거짓이요 착각이라고 생각한다.,0
2006 언노운 .. 낚였어 .,0
재미 있기는 한데 로완 앳킨슨이 안나오다니!,1
자기 자식 서방 버리고 남새끼는 가엾고 가출해서 중국정복 노리다 OO 미친년의 일대기,0
이런거 보지마요. 정신이 파괴됨. 조금씩 그러다가 진짜 살인할지도...,0
지독하고 거만한 사형수를 위한 눈물이 아깝다,0
불륜의 사랑이 아름답기만 하지는 않지만 시대와 배경의 비장미가 압도적이다.,1
내 옆에 내 사람이 그 어느때 보다 더욱더 사랑스러워 보였다...사랑은 머리가 아닌 가슴으로 하라는..버스떠난뒤에 후회하지 말라는..메세지가 가득 담긴 영화~ost 굿~!,1
"아니 먼 엔딩이 왜이레 애하나 날더만 그뒤로 급엔딩이네,,,, 똥싸다 끈킨기분이 이건가? 와 존나 재밋게보다가 개실망",0
정말 평점 후하게 주는 편인데 스토리며 비쥬얼이며 어느것 하나 시선을 사로잡는것이 하나도 없다.,0
아 먼데 이거 영화라고만든건가 진짜ㅡㅡ스토리도이상하고 보고나면 찝찝하고 진짜 드릅게재미업다. 보지마라 강력반대다,0
짜집기물의 재짜집기영화. 이소룡이 이영화를 봤으면 대통곡 했을듯.,0
너무 기대하고봤는지 오래된 영화여서인지...난 잘 모르겠다...,0
이 좋은 영화를 극장안 5명만 관람하다니 안타깝ㅜㅜ,1
주제의 전달력이 약한 영화는 절대 좋은 점수를 줄 수 없다.,0
극장판 애니메이션중 탑이다.캬~. 초반부터 긴박하게 전개.스토리 끝내준다.크아~.ㅋㅋㅋ,1
"완전 감동적이고 여운이 많이남네요 !! 가족과 함께 볼때마다 눈물이,,,,",1
쓸데없이 꼬고 또 꽈서 별로.. 불필요해 보이는 잔인한 장면도 별로.,0
멍한 눈으로 엔딩크레딧을 바라보았다. 그리고 잠을 이루지 못했다.,1
두번 본 영화. 계속 여운이 남는다,1
자기 엄마랑 침대에서 뒹군 남자를 좋아하는 막장 여자. 아내도 뺏기고 딸도 뺏기는 불쌍하기 그지없는 엘레인의 아버지.,0
나랑코드안맞어..졸려죽는줄 알았네.,0
한동안안봤다가 어떻게됬나봤더니 세상에 ....이 드라마스토리를 허락한 MBC에게 실망이너무크네요 작가가 드라마속에 나오는 최선정이랑 같은 성격일거란 확신이 막서네요,0
"전투장면이나 감동 모두 2000년대에 나온 어떤 전쟁 영화,드라마보다 뛰어나다",1
약간의 아이디어나 재치는 볼 수 있지만 이런 중구난방 연출식의 영화는 좀 짜증..,0
실패한 장르의 어느 한 구석.,0
..................,0
재건축이 필요한데 리모델링조차 않는 캐릭터 코미디.,0
911 테러만 없엇어도 2탄 나왓다..ㅠ이제 몇 년이나 기다려야되다니ㅠ,1
백설공주는 머리가 까맣다고!! 왜 동양인을 캐스팅하지않은거죠 한국인이 하얗고 까만걸로 유명할텐데,0
"뭔가 많이 보여주려한건 알겠는데, 정신없음. 쓸데없는 장면이 너무 많음",0
재밌었다. 하지만 평점을 너무 심하게 올리는것 같아서 1점준다. 어차피 내가 1점줘도 안내려가겠지만은ㅋㅋㅋ,0
영상미가 대박이됴.. 스토리도 짱짱,1
전 정말 재미있게 보고왔어요~~ 친구네 부부하고 같이 보고왔는데 공감대가 형성이 되니 정말 재미있더라구요~ ㅎㅎㅎ 전 점수 후하게 주고 싶네요~,1
뻔한 스토리.. 어디서 본듯한 영화.. 노잼,0
좋다. 다만 전체샷을 잡았으면 싶을때 부분샷을 잡으니...가서보는게 가장좋겠지만 차선책으로 그만하면됐다,1
쓰레기 영화인건 확실하다.자살은 결코 정당화 될수 없는 이기적인 행동이다라는거,0
안 만 우 문 두 루 숫 수수 루 루루 라 아 니 아 나 아아,0
재미없고 지루했어요. 손발 오그라들어. TV판이 훨 나은듯.,0
제목만 알고 처음으로 정독했는데 대단한 영화네.. 장국영 진짜 멋지게 나오고 유명 배우가 잠시잠시나와서 옴니버스식 같은 영화 같다 내용 정말 좋네 어릴때 본 기억은 없지만 천년유혼 마니마니홍 형님도 나오고 중반이후몰입도 좋네,1
후반에서 얼마나 슬펐는지...,1
